protected_idx,original_idx,similarity,protected_id,original_id,confidence,ml_match_probability,ml_refined,distance_refined,refinement_skipped,refinement_distance,refinement_reason
9937,18603,0.9999497050596459,19ed0e12b831d1a53dec1ad1224e3d4b,18603,high,1.0,False,False,True,,High confidence
6111,14067,0.9999496614236175,6ffd4ba2b63ddd9569ecb1bf8f8d2d62,14067,high,1.0,False,False,True,,High confidence
2235,8596,0.9999494670241794,a17a9773a5c5ee04b84776256bd9fc88,8596,high,1.0,False,False,True,,High confidence
3230,9502,0.9999493391165187,18ad57289ec5add908f47e61320b925c,9502,high,1.0,False,False,True,,High confidence
2884,16892,0.9999491688956144,686608520ea9d1b1828ba60b18b32e15,16892,high,1.0,False,False,True,,High confidence
18464,10181,0.9999490146816431,ad44be0376e216c541107db30a411bcf,10181,high,1.0,False,False,True,,High confidence
13109,5839,0.9999487894352627,1434b077973c8dc40e9e08ffdbe7170a,5839,high,1.0,False,False,True,,High confidence
7777,13056,0.9999486271811548,f1e39a861788abbd240211b44d74554b,13056,high,1.0,False,False,True,,High confidence
13834,5068,0.9999485783609394,1f2a54a2e4f3b6ef74662a6bae77201c,5068,high,1.0,False,False,True,,High confidence
8070,14225,0.9999484984629624,df756f1d67f4d90f8854d98bc8a25705,14225,high,1.0,False,False,True,,High confidence
15198,3177,0.9999484789756738,88e346e794646e7eacc0260129492911,3177,high,1.0,False,False,True,,High confidence
442,10250,0.9999483314421254,99eef3f988321d40a76e139018c5c635,10250,high,1.0,False,False,True,,High confidence
9984,1578,0.9999483035685183,95456abd48bd1df69a9d0fb2b12f7a81,1578,high,1.0,False,False,True,,High confidence
15070,13374,0.9999482678638504,8b4459dfbe55edc65716bbbd25273759,13374,high,1.0,False,False,True,,High confidence
172,12634,0.9999481350194203,b4a1948caa9407f90ac30a6ecda372c0,12634,high,1.0,False,False,True,,High confidence
17105,10576,0.9999481031853847,556f242a3dede5e94880c18ea83a7f14,10576,high,1.0,False,False,True,,High confidence
4819,8223,0.999948001217527,ef647fba85282a1f6d833660dccf993c,8223,high,1.0,False,False,True,,High confidence
5864,10300,0.9999476492268533,e11ced22ce1fd2fa04decd6ef3664106,10300,high,1.0,False,False,True,,High confidence
7945,10437,0.9999475668704877,826a21f06811a0acd436cf3cb76561cb,10437,high,1.0,False,False,True,,High confidence
1465,9201,0.9999474331455739,7db2303924f7e245b85c545badac24f4,9201,high,1.0,False,False,True,,High confidence
2206,18878,0.9999474239586926,712f41130bee6a7a7964932cb46f8137,18878,high,1.0,False,False,True,,High confidence
4364,8087,0.9999474236373516,a78e85129f6822adafb000b10ef78e2e,8087,high,1.0,False,False,True,,High confidence
16409,4434,0.9999474163909627,4f8d5f7ab2681943f69412e1a8bb53eb,4434,high,1.0,False,False,True,,High confidence
4869,16852,0.9999473223036267,9ea9f404c25f156e3b5b4d8e68e8b12c,16852,high,1.0,False,False,True,,High confidence
15009,6364,0.9999471822151508,f5d3337be1d8d2f9733ac788e3ca804f,6364,high,1.0,False,False,True,,High confidence
17210,1960,0.9999471169244305,dba54148c3bd170f24fdff7570f8a552,1960,high,1.0,False,False,True,,High confidence
9627,13314,0.9999469020215831,367d2b9cf8a728bf2d2a6a22e75ee53f,13314,high,1.0,False,False,True,,High confidence
7251,18386,0.9999468749971512,e8d0fc30047641b32453656bd6dd98f5,18386,high,1.0,False,False,True,,High confidence
8844,11603,0.9999468518178382,63c8e8b2570b64f0c585afc24a4db624,11603,high,1.0,False,False,True,,High confidence
3135,3919,0.9999467686312727,977f92c892d1215db5f5cb1aafa48750,3919,high,1.0,False,False,True,,High confidence
13200,8669,0.9999467368292216,9645e75bb649ef0e7baa53ac454eb019,8669,high,1.0,False,False,True,,High confidence
13627,19346,0.9999466594371879,f6cf24ff75306eae500c301609919b4a,19346,high,1.0,False,False,True,,High confidence
5816,5069,0.99994650953498,aed9555cf14886c5fc0efc0c80250f5b,5069,high,1.0,False,False,True,,High confidence
12067,17278,0.9999464430297442,b49ed447f7ac29d2627a92ccfe3a0723,17278,high,1.0,False,False,True,,High confidence
3869,8950,0.9999459772801466,63852a85fc8d6b863de4443f9f5a48bd,8950,high,1.0,False,False,True,,High confidence
5916,2742,0.9999457949967319,55f370190f9b48b6ba5b2af86ee0df0b,2742,high,1.0,False,False,True,,High confidence
507,4935,0.9999456684850803,a51d5a2c3b2ae4bf53c38222d582561b,4935,high,1.0,False,False,True,,High confidence
15474,11129,0.9999456198418022,a90cc4e0f1a5c5c2823dcd72ba442715,11129,high,1.0,False,False,True,,High confidence
7553,5123,0.9999454266165356,6d8b930edc13bebbd0f44ee7805c62f4,5123,high,1.0,False,False,True,,High confidence
3166,3268,0.9999452822706528,d0a2c2f4506f99b2c081a134978ce5b5,3268,high,1.0,False,False,True,,High confidence
14185,1375,0.9999452025805055,8214c6d10486314c0c1c079b9044fd09,1375,high,1.0,False,False,True,,High confidence
2883,7932,0.9999449566837498,73d33bee083305bdd46f8fc64af4af2c,7932,high,1.0,False,False,True,,High confidence
11792,8123,0.999944865073874,381243ec48bb95658ec07c1b08bfc977,8123,high,1.0,False,False,True,,High confidence
2187,10836,0.9999448165678294,ea42f4a5df127afcfcb2afab63106484,10836,high,1.0,False,False,True,,High confidence
12743,5492,0.9999448015935237,f77481573fa17d92450f60d6249c6f9c,5492,high,1.0,False,False,True,,High confidence
14411,15448,0.999944612341799,29ff6c3d5b78f9470199713adc877019,15448,high,1.0,False,False,True,,High confidence
10892,18075,0.9999445518840461,5907c771eaea6a0b27941995ecbf75e2,18075,high,1.0,False,False,True,,High confidence
15649,13579,0.99994443609384,204fa83615cd36bdd4b9afe88c8da30d,13579,high,1.0,False,False,True,,High confidence
9122,5824,0.9999441771473685,a4c048985e58d866301dfda65a432799,5824,high,1.0,False,False,True,,High confidence
1581,4097,0.99994411306793,65a961ede2d9253942ef71272b0af57a,4097,high,1.0,False,False,True,,High confidence
16569,7610,0.9999439849067426,0ecdb9aef7de860af59bd09b751fc47d,7610,high,1.0,False,False,True,,High confidence
14806,8386,0.9999439550265805,a1ed5fbaa084452855b09b1a00ad9336,8386,high,1.0,False,False,True,,High confidence
5165,17076,0.9999438687554091,44ae02b8ea17ad056e672067f7adf79d,17076,high,1.0,False,False,True,,High confidence
6945,15330,0.9999438621353481,3d826c47c7987c6eee3d5c15c4c9feaa,15330,high,1.0,False,False,True,,High confidence
9708,5591,0.999943846232166,a8ff36efc68f65a520ee7dbbff309f2a,5591,high,1.0,False,False,True,,High confidence
18055,5772,0.9999436768706832,4028fb09af433cd2eb2b522d14cf776c,5772,high,1.0,False,False,True,,High confidence
3139,14438,0.9999436679443396,874f94630c09028c45c1ecf0eb829894,14438,high,1.0,False,False,True,,High confidence
583,2748,0.999943473367794,4f319d1bc77004642a1945e50735eba0,2748,high,1.0,False,False,True,,High confidence
16966,11477,0.9999434659728179,0d4a8dbff05b2827adef6c2c3d4a5683,11477,high,1.0,False,False,True,,High confidence
18636,10706,0.9999433751791721,f1aac89a455f474c29177e99559463fb,10706,high,1.0,False,False,True,,High confidence
11743,1781,0.9999432985163055,f0ac145f3307852d14c6fea3ef44b5f3,1781,high,1.0,False,False,True,,High confidence
16220,15228,0.9999432682853576,b5a682c404d9b040f83ea42edea4a867,15228,high,1.0,False,False,True,,High confidence
9025,8584,0.9999432568181857,d0b8df30b4aa08eeaca5e30b3f489e33,8584,high,1.0,False,False,True,,High confidence
2227,10870,0.9999432101134472,39bcc83e6acd2f8dd393ad59daf49d1b,10870,high,1.0,False,False,True,,High confidence
12348,524,0.9999431968489674,dba3252f2e2cdecc1ee7d75af4953356,524,high,1.0,False,False,True,,High confidence
8927,12395,0.9999431650468746,465dadc7cb06382b086ebc4117504cfb,12395,high,1.0,False,False,True,,High confidence
6948,13362,0.9999431131704706,e7b6d95acdca3c729a5f7ee9ef2ad1dd,13362,high,1.0,False,False,True,,High confidence
15304,1635,0.9999430905454463,bfec4aa28e227b4e392e7995f92e562f,1635,high,1.0,False,False,True,,High confidence
19647,876,0.9999430793360865,d5ac58c496a13e6cc604b9c971e1969a,876,high,1.0,False,False,True,,High confidence
587,2346,0.9999430157509273,48af72951179d9aa4f3dc1121cf35aec,2346,high,1.0,False,False,True,,High confidence
14541,11569,0.9999429583845221,6ca561741856b344b51e93c58faaaff8,11569,high,1.0,False,False,True,,High confidence
3516,14759,0.9999428865792954,3f80e8fbbce4608900b93756931b7b0c,14759,high,1.0,False,False,True,,High confidence
2312,7698,0.9999428157268792,7f9821b098c478461d44460dca9a49d3,7698,high,1.0,False,False,True,,High confidence
4684,12357,0.9999427184283345,038fb9aea6c56d64c9eae02a619bae03,12357,high,1.0,False,False,True,,High confidence
14449,14880,0.9999426574619675,4dd092b4911012a850ac9f7c4d5ff895,14880,high,1.0,False,False,True,,High confidence
19888,206,0.9999425804970351,af481dc472bb55a6cae321cef128cab3,206,high,1.0,False,False,True,,High confidence
15573,9570,0.9999424353966454,fe37c092d81f31547f5b3db2e9f4146c,9570,high,1.0,False,False,True,,High confidence
5211,16963,0.9999423005027448,10ab1a9dc692a75ae904250b6fadd610,16963,high,1.0,False,False,True,,High confidence
885,12571,0.9999417753285443,d80e4891e0368d6623f8c5265e5959ff,12571,high,1.0,False,False,True,,High confidence
5243,14017,0.9999416473327178,57a2b37fe0cf54467ebd559956a0ad8a,14017,high,1.0,False,False,True,,High confidence
10537,8641,0.9999412984440398,e2b390355086125b032dd5cb0eb60b3c,8641,high,1.0,False,False,True,,High confidence
6838,8735,0.9999412902825692,7161cbd4af51f9071cb06747c6da5ddf,8735,high,1.0,False,False,True,,High confidence
15096,8622,0.9999412207252482,a6160f18b0b4010d351be7bcd361509b,8622,high,1.0,False,False,True,,High confidence
17655,5774,0.9999410200049227,971af7d31a615d182a8c999b59923150,5774,high,1.0,False,False,True,,High confidence
12683,5851,0.9999408200548835,13249c5c2ab0d15c705c4cee44c92efc,5851,high,1.0,False,False,True,,High confidence
4664,2807,0.9999406930898184,5e21905c636d5b6780f5f0b98688024e,2807,high,1.0,False,False,True,,High confidence
19969,17912,0.9999403263175418,03c841b8d949921fcc0794ca84836db0,17912,high,1.0,False,False,True,,High confidence
4377,3884,0.9999400504443333,65956206403f593ffcde5a534d481904,3884,high,1.0,False,False,True,,High confidence
18065,18573,0.9999400400088929,ec7d6130413de418be4ef7307f683a09,18573,high,1.0,False,False,True,,High confidence
11582,2510,0.999940017432433,b2e10627d3040ba77c2c96d6c6f9ce52,2510,high,1.0,False,False,True,,High confidence
10181,5372,0.9999399558489006,7db7f78f7163359760dd5c1c8c5fa1db,5372,high,1.0,False,False,True,,High confidence
10166,5692,0.9999399303033268,7cf4c6bc3cb7801df7902d106f186ad1,5692,high,1.0,False,False,True,,High confidence
4090,11341,0.9999399148178875,05cca074be325ba20df058adddb78253,11341,high,1.0,False,False,True,,High confidence
3785,14185,0.9999398790602833,6d42ac6d75be2ca34d1343c1d347f27d,14185,high,1.0,False,False,True,,High confidence
19457,504,0.999939842886864,ef3b0ead52ccd2f7a27e896acd96f6e7,504,high,1.0,False,False,True,,High confidence
5644,17892,0.9999398288677621,135b5919e02be17c6d3053e609ca9761,17892,high,1.0,False,False,True,,High confidence
2111,8348,0.9999396997847165,ca8046451ba12c42e0b07241be8ab90f,8348,high,1.0,False,False,True,,High confidence
4260,7289,0.9999396909278003,18609487f0a0b5f63aedff13bf9f518b,7289,high,1.0,False,False,True,,High confidence
10817,8215,0.999939650298117,a8f1a245b4c929389f2bb9ce3f362fc6,8215,high,1.0,False,False,True,,High confidence
6029,12631,0.999939620207797,2fff6f9cb9f18dba059a88725a7b89b7,12631,high,1.0,False,False,True,,High confidence
19803,18227,0.9999395834770214,642f8cce8358ebd2c71446ce5d07fe68,18227,high,1.0,False,False,True,,High confidence
6846,12114,0.9999395731041699,b70d5f8665170111dc512513ed848166,12114,high,1.0,False,False,True,,High confidence
15513,6995,0.9999392762248311,aeab7429d946053a62af36a1a5c97258,6995,high,1.0,False,False,True,,High confidence
18453,6236,0.9999391958082058,df29ec5f2539ed17e6585be033512457,6236,high,1.0,False,False,True,,High confidence
14479,17145,0.9999391043774644,b042960a0b2819e13186b3e8f3efc735,17145,high,1.0,False,False,True,,High confidence
12079,18659,0.9999390241082367,efa60ebfa5fad9b24aea2843692676af,18659,high,1.0,False,False,True,,High confidence
10174,17579,0.9999389510740009,aeb88b4a611ad50b6acbe87313b9ba36,17579,high,1.0,False,False,True,,High confidence
17319,1823,0.9999388745758724,72dd1ceae2851d006423f831189ee96a,1823,high,1.0,False,False,True,,High confidence
16618,18999,0.999938858755349,c22cff3ddb6a955813828a2e412f55a8,18999,high,1.0,False,False,True,,High confidence
11329,1831,0.9999388187092552,7b162ad60305884e24cc9090446ec768,1831,high,1.0,False,False,True,,High confidence
3370,7974,0.9999388152372646,2c4323df5e1a6fd278575ee0b5e014ef,7974,high,1.0,False,False,True,,High confidence
9998,5279,0.9999387852695208,dbd563bafbb7e81c0b3f1c8a3eb63cfb,5279,high,1.0,False,False,True,,High confidence
6133,14117,0.9999386936785272,5407eefdd5fd3edb9d2a54b8cd8ef69c,14117,high,1.0,False,False,True,,High confidence
10454,19261,0.9999385188145314,3cc642aa30a9a4085c73ad66054105df,19261,high,1.0,False,False,True,,High confidence
18641,7009,0.9999384866167951,b9fe6d63b4e87ae1b7ed4145644d5d07,7009,high,1.0,False,False,True,,High confidence
8066,8496,0.9999384766402722,1989f296e7c6361149113b5e6fee9898,8496,high,1.0,False,False,True,,High confidence
9602,13004,0.9999383107552612,b9d61f8b20d87321283eca26cc0cc3a4,13004,high,1.0,False,False,True,,High confidence
4527,18602,0.9999383005756459,7d14f8a4c461f696be5f7d7e1ae58fea,18602,high,1.0,False,False,True,,High confidence
4961,6298,0.9999381962719734,16a923212e23828159cf3ee63be45d8b,6298,high,1.0,False,False,True,,High confidence
12602,18722,0.9999381522524874,d94a78f9cbe39185c80a658cf93d94aa,18722,high,1.0,False,False,True,,High confidence
1947,7303,0.9999381475387202,8703696d0d7fc4eca6f51286d7c1ccc2,7303,high,1.0,False,False,True,,High confidence
8096,12276,0.9999375697362014,e1189108a9fc0a9a34b4b49847bca259,12276,high,1.0,False,False,True,,High confidence
18930,17692,0.9999374629089242,efe818c7e1a861b36b0168b85dae03e5,17692,high,1.0,False,False,True,,High confidence
14138,9713,0.9999372055324921,20b59ce50efd938127dd393ddd59d77a,9713,high,1.0,False,False,True,,High confidence
13584,19124,0.9999371391854528,8b5dda1691a97362c81c66ece9516e54,19124,high,1.0,False,False,True,,High confidence
8889,16720,0.9999371321298564,9bd831686118b159a3ede4f3da01ab95,16720,high,1.0,False,False,True,,High confidence
15799,14821,0.9999370372165126,a923a7b12c6efc836b5d5e3cc70e13d2,14821,high,1.0,False,False,True,,High confidence
2261,12321,0.9999369778607106,df236a7225fbb83b57875c6d63c2e08b,12321,high,1.0,False,False,True,,High confidence
7880,6577,0.9999369725682038,30a5f44f866d95ac805c60c69b55daf0,6577,high,1.0,False,False,True,,High confidence
8558,11680,0.9999369566294968,72016ebe5ab93b9a12a204dcb55ff5a4,11680,high,1.0,False,False,True,,High confidence
3840,15159,0.9999368924229661,ede352cec88c395dca1c48a657642b20,15159,high,1.0,False,False,True,,High confidence
10489,15295,0.9999368440015152,79e53c9d68fcc88eab1c2b757f7883bb,15295,high,1.0,False,False,True,,High confidence
8987,6976,0.9999367717699894,947fba793d1b9c011fb888fbc1d5b671,6976,high,1.0,False,False,True,,High confidence
9796,774,0.9999367454364743,7541eee89e4cbddaf71b2444e9ea7649,774,high,1.0,False,False,True,,High confidence
14927,19317,0.999936686261569,ea4d451d0733ffe9d84546658370b8f5,19317,high,1.0,False,False,True,,High confidence
2197,17489,0.9999366341160587,6f94dd177f804df8cf04427ca1557346,17489,high,1.0,False,False,True,,High confidence
7943,13265,0.9999365540061895,7c82e5945379d009ce345b76819841f5,13265,high,1.0,False,False,True,,High confidence
14206,12706,0.9999364697275936,f1a7013511c4e9a71ea5406086ed24de,12706,high,1.0,False,False,True,,High confidence
284,16592,0.9999364377702146,e3a794d71b44b4be700c738a82ed2aec,16592,high,1.0,False,False,True,,High confidence
7003,10802,0.9999363976423958,1b108fe1819ae4977658d134f13aa220,10802,high,1.0,False,False,True,,High confidence
1741,17958,0.9999363659729653,7847502f86524a0e7d11b5dafd5aecb0,17958,high,1.0,False,False,True,,High confidence
9163,4867,0.9999362779332355,e4dbf099b8684834c729586a35415742,4867,high,1.0,False,False,True,,High confidence
17746,14139,0.9999361641942403,ebb2b9c98b13f4a901bdc1ee59e52c0f,14139,high,1.0,False,False,True,,High confidence
7213,16401,0.9999361534455637,c46e77965dede8fdfe6e0864d8cdce3d,16401,high,1.0,False,False,True,,High confidence
17508,18900,0.9999360841862316,132c0f4b19b07473c3a898a0719c060d,18900,high,1.0,False,False,True,,High confidence
5975,4754,0.9999357851775368,9609991faf09a2a67a1fac5d14bb342f,4754,high,1.0,False,False,True,,High confidence
19123,11954,0.9999357479404919,14044368d35218a2b3b9e4a85fb6b8bc,11954,high,1.0,False,False,True,,High confidence
2914,9222,0.9999356902620123,f3a51011616df74f1ffa7bcfa69dbeac,9222,high,1.0,False,False,True,,High confidence
13081,5092,0.9999356040827289,c4c248d06c93daebb20dfd8361b4faf8,5092,high,1.0,False,False,True,,High confidence
10681,1702,0.999935562891955,49708b97ee09499d833a63d45357531f,1702,high,1.0,False,False,True,,High confidence
3736,9934,0.9999355470455344,66104519fd80a86d4653b649ff2e9a38,9934,high,1.0,False,False,True,,High confidence
8281,9500,0.9999354864425349,b407b4a8a9d28ec571ec393514cfad20,9500,high,1.0,False,False,True,,High confidence
15397,1587,0.999935435692699,60f7416276688d33a6ddc393d07af5dc,1587,high,1.0,False,False,True,,High confidence
9263,11359,0.9999353693085526,e9a18e6334ed95c7f764d275ef755a2f,11359,high,1.0,False,False,True,,High confidence
4744,3079,0.9999353164952907,10963456c4aeff4af9456c08d1aeabf0,3079,high,1.0,False,False,True,,High confidence
17543,441,0.9999351737628941,8b1e5abb228baddff4ef62e6b8e94c6f,441,high,1.0,False,False,True,,High confidence
19926,8571,0.9999351109588711,e29d35963f88a7c874afb641bb2765fd,8571,high,1.0,False,False,True,,High confidence
18569,1607,0.9999348835073553,acf8e41f6cc12fcae3c915759f6f72a5,1607,high,1.0,False,False,True,,High confidence
3749,10644,0.9999348238183089,104d01f9c4117e0b374bffb7e9ed12e4,10644,high,1.0,False,False,True,,High confidence
10374,17760,0.9999345687920779,a8a696e02ecbd0c21195186c38cb8af9,17760,high,1.0,False,False,True,,High confidence
4010,15844,0.9999343546245739,8cdd651a565a90c3ab90f1f445a06565,15844,high,1.0,False,False,True,,High confidence
12104,7281,0.9999343457938524,fe34a77714b5c5afcddbf67db17a6fde,7281,high,1.0,False,False,True,,High confidence
7669,15283,0.999934342901954,5016c782678af993f52cb122332e10e0,15283,high,1.0,False,False,True,,High confidence
